epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
5,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
6,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
7,0.6931,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
8,0.6931,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
9,0.6931,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
10,0.6931,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
11,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
12,0.6931,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
13,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
14,0.6931,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
15,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
16,0.6931,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
17,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
18,0.6931,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
19,0.693,0.6932,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
20,0.693,0.6932,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
21,0.6931,0.6932,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
22,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
23,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
24,0.6929,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
25,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
26,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
27,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
28,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
29,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
30,0.6931,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
31,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
32,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
33,0.6931,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
34,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
35,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
36,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
37,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
38,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
39,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
40,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
41,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
42,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
43,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
44,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
45,0.6931,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
46,0.6931,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
47,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
48,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
49,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
50,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
51,0.6931,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
52,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
53,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
54,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
55,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
56,0.6929,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
57,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
58,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
59,0.6931,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
60,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
61,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
62,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
63,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
64,0.6931,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
65,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
66,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
67,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
68,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
69,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
70,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
71,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
72,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
73,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
74,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
75,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
76,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
77,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
78,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
79,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
80,0.6931,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
81,0.6931,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
82,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
83,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
84,0.6931,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
85,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
86,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
87,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
88,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
89,0.6931,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
90,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
91,0.6931,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
92,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
93,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
94,0.6931,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
95,0.6929,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
96,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
97,0.6931,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
98,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
99,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
100,0.693,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.05, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
1,0.6932,0.6932,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.1, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
2,0.6931,0.6932,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.1, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
3,0.6934,0.6932,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.1, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
4,0.6932,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.1, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
5,0.6933,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.1, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
6,0.6938,0.6934,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.1, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
7,0.693,0.6934,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.1, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
8,0.693,0.6934,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.1, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
9,0.6932,0.6933,0.5010609704342905,0.3338,"MLP20-LeakyReLU(negative_slope=0.01)
      (2): Dropout(p=0.1, inplace=False)
    )
    (1-19): 19 x Sequential(
      (0): Linear(in_features=3, out_features=3, bias=True)
      -Adagrad-0.01-0"
